2.149999999999999967e-01,3.618478958083066344e+08,-1.060637356084830129e-07,2.164250646091043156e-17
2.149999999999999967e-01,3.618479341872502565e+08,0.000000000000000000e+00,2.237511970209731329e-17
2.149999999999999967e-01,3.618477754931320548e+08,-4.385657708898542187e-07,2.329595878337760279e-17
2.149999999999999967e-01,3.618477410188537836e+08,-5.338386051776365103e-07,2.247574674180113715e-17
2.250000000000000056e-01,3.618446429040137529e+08,-9.095763511531938913e-06,2.421856421356252638e-17
2.250000000000000056e-01,3.618446517557315230e+08,-9.071300976489472408e-06,2.669850034041763033e-17
2.250000000000000056e-01,3.618445100018637180e+08,-9.463050809533008869e-06,2.427150792998999191e-17
2.250000000000000056e-01,3.618445527244967818e+08,-9.344982889206883956e-06,2.505211819762489763e-17
2.500000000000000000e-01,3.618278833649064302e+08,-5.541228911217254061e-05,3.075624250984024299e-17
2.500000000000000000e-01,3.618281429795580506e+08,-5.469482017814778472e-05,3.169036288135693770e-17
2.500000000000000000e-01,3.618280386771020889e+08,-5.498306959484260982e-05,3.137635220647279639e-17
2.500000000000000000e-01,3.618279473339539170e+08,-5.523550477421448792e-05,3.314774266545293728e-17
2.750000000000000222e-01,3.617953655679717064e+08,-1.452782075338497386e-04,2.960515980443095201e-17
2.750000000000000222e-01,3.617954311689203978e+08,-1.450969132870310924e-04,3.063740383970795800e-17
2.750000000000000222e-01,3.617954081004306078e+08,-1.451606651772878974e-04,3.509800845842787045e-17
2.750000000000000222e-01,3.617954195373418927e+08,-1.451290582225304743e-04,3.219595596868311593e-17
2.999999999999999889e-01,3.617327916310158968e+08,-3.182070294058260114e-04,3.368206030861967168e-17
3.250000000000000111e-01,3.616254244728414416e+08,-6.149260321427449686e-04,4.832795507424858612e-17
3.250000000000000111e-01,3.616256483782278895e+08,-6.143072490427368710e-04,3.822433571064586793e-17
3.250000000000000111e-01,3.616256963968219161e+08,-6.141745452478832934e-04,3.978088114004182264e-17
3.250000000000000111e-01,3.616258173599851131e+08,-6.138402524365432853e-04,4.460919253303980859e-17
